ts,id,h,w,l,class,x,y,z,vx,vy,vel,ax,ay,acc,heading,model_reference
1400000,3,1.6,1.9,4.9,,5.2612000000000005,-140.77,0,0,0,0,0,0,0,0,
1410000,0,0,0,0,,-15.049380000000001,-137.14844,0,0,0,0,0,0,0,0,vehicle.tesla.model3
1410000,1,0,0,0,,-8.14034,-130.15924,0,0,0,0,0,0,0,180,vehicle.audi.etron
1410000,2,1.7,2,6,,5.85502,-133.83874,0,0,0,0,0,0,0,180,
1410000,3,1.6,1.9,4.9,,5.30028,-140.7705,0,0,0,0,0,0,0,0,
1420000,0,0,0,0,,-14.95356,-137.14928,0,0,0,0,0,0,0,0,vehicle.tesla.model3
1420000,1,0,0,0,,-8.19708,-130.15888,0,0,0,0,0,0,0,180,vehicle.audi.etron
1420000,2,1.7,2,6,,5.75924,-133.83788,0,0,0,0,0,0,0,180,
1420000,3,1.6,1.9,4.9,,5.33936,-140.77100000000002,0,0,0,0,0,0,0,0,
1430000,0,0,0,0,,-14.85774,-137.15012000000002,0,0,0,0,0,0,0,0,vehicle.tesla.model3
1430000,1,0,0,0,,-8.25382,-130.15852,0,0,0,0,0,0,0,180,vehicle.audi.etron
1430000,2,1.7,2,6,,5.66346,-133.83702,0,0,0,0,0,0,0,180,
1430000,3,1.6,1.9,4.9,,5.37844,-140.7715,0,0,0,0,0,0,0,0,
1440000,0,0,0,0,,-14.76192,-137.15096,0,0,0,0,0,0,0,0,vehicle.tesla.model3
1440000,1,0,0,0,,-8.31056,-130.15816,0,0,0,0,0,0,0,180,vehicle.audi.etron
1440000,2,1.7,2,6,,5.56768,-133.83616,0,0,0,0,0,0,0,180,
1440000,3,1.6,1.9,4.9,,5.41752,-140.77200000000002,0,0,0,0,0,0,0,0,
1450000,0,0,0,0,,-14.6661,-137.1518,0,0,0,0,0,0,0,0,vehicle.tesla.model3
1450000,1,0,0,0,,-8.3673,-130.1578,0,0,0,0,0,0,0,180,vehicle.audi.etron
1450000,2,1.7,2,6,,5.471900000000001,-133.83530000000002,0,0,0,0,0,0,0,180,
1450000,3,1.6,1.9,4.9,,5.4566,-140.7725,0,0,0,0,0,0,0,0,
1460000,0,0,0,0,,-14.57028,-137.15264,0,0,0,0,0,0,0,0,vehicle.tesla.model3
1460000,1,0,0,0,,-8.42404,-130.15744,0,0,0,0,0,0,0,180,vehicle.audi.etron
1460000,2,1.7,2,6,,5.376120000000001,-133.83444,0,0,0,0,0,0,0,180,
1460000,3,1.6,1.9,4.9,,5.49568,-140.773,0,0,0,0,0,0,0,0,
1470000,0,0,0,0,,-14.474459999999999,-137.15348,0,0,0,0,0,0,0,0,vehicle.tesla.model3
1470000,1,0,0,0,,-8.48078,-130.15708,0,0,0,0,0,0,0,180,vehicle.audi.etron
1470000,2,1.7,2,6,,5.280340000000002,-133.83358,0,0,0,0,0,0,0,180,
1470000,3,1.6,1.9,4.9,,5.53476,-140.7735,0,0,0,0,0,0,0,0,
1480000,0,0,0,0,,-14.37864,-137.15432,0,0,0,0,0,0,0,0,vehicle.tesla.model3
1480000,1,0,0,0,,-8.537519999999999,-130.15672,0,0,0,0,0,0,0,180,vehicle.audi.etron
1480000,2,1.7,2,6,,5.184559999999999,-133.83272000000002,0,0,0,0,0,0,0,180,
1480000,3,1.6,1.9,4.9,,5.573840000000001,-140.774,0,0,0,0,0,0,0,0,
1490000,0,0,0,0,,-14.28282,-137.15516,0,0,0,0,0,0,0,0,vehicle.tesla.model3
1490000,1,0,0,0,,-8.59426,-130.15636,0,0,0,0,0,0,0,180,vehicle.audi.etron
1490000,2,1.7,2,6,,5.088779999999999,-133.83186,0,0,0,0,0,0,0,180,
1490000,3,1.6,1.9,4.9,,5.612920000000001,-140.77450000000002,0,0,0,0,0,0,0,0,
1500000,0,0,0,0,,-14.187000000000001,-137.156,0,0,0,0,0,0,0,0,vehicle.tesla.model3
1500000,1,0,0,0,,-8.651,-130.156,0,0,0,0,0,0,0,180,vehicle.audi.etron
1500000,2,1.7,2,6,,4.992999999999999,-133.83100000000002,0,0,0,0,0,0,0,180,
1500000,3,1.6,1.9,4.9,,5.652,-140.775,0,0,0,0,0,0,0,0,
1510000,0,0,0,0,,-14.09118,-137.15684,0,0,0,0,0,0,0,0,vehicle.tesla.model3
1510000,1,0,0,0,,-8.70774,-130.15564,0,0,0,0,0,0,0,180,vehicle.audi.etron
1510000,2,1.7,2,6,,4.89722,-133.83014,0,0,0,0,0,0,0,180,
1510000,3,1.6,1.9,4.9,,5.6910799999999995,-140.7755,0,0,0,0,0,0,0,0,
1520000,0,0,0,0,,-13.995360000000002,-137.15768,0,0,0,0,0,0,0,0,vehicle.tesla.model3
1520000,1,0,0,0,,-8.76448,-130.15528,0,0,0,0,0,0,0,180,vehicle.audi.etron
1520000,2,1.7,2,6,,4.80144,-133.82928,0,0,0,0,0,0,0,180,
1520000,3,1.6,1.9,4.9,,5.73016,-140.776,0,0,0,0,0,0,0,0,
1530000,0,0,0,0,,-13.89954,-137.15852,0,0,0,0,0,0,0,0,vehicle.tesla.model3
1530000,1,0,0,0,,-8.82122,-130.15492,0,0,0,0,0,0,0,180,vehicle.audi.etron
1530000,2,1.7,2,6,,4.705660000000001,-133.82842,0,0,0,0,0,0,0,180,
1530000,3,1.6,1.9,4.9,,5.76924,-140.7765,0,0,0,0,0,0,0,0,
1540000,0,0,0,0,,-13.80372,-137.15936,0,0,0,0,0,0,0,0,vehicle.tesla.model3
1540000,1,0,0,0,,-8.87796,-130.15456,0,0,0,0,0,0,0,180,vehicle.audi.etron
1540000,2,1.7,2,6,,4.60988,-133.82756,0,0,0,0,0,0,0,180,
1540000,3,1.6,1.9,4.9,,5.80832,-140.77700000000002,0,0,0,0,0,0,0,0,
1550000,0,0,0,0,,-13.7079,-137.1602,0,0,0,0,0,0,0,0,vehicle.tesla.model3
1550000,1,0,0,0,,-8.934700000000001,-130.1542,0,0,0,0,0,0,0,180,vehicle.audi.etron
1550000,2,1.7,2,6,,4.514100000000001,-133.82670000000002,0,0,0,0,0,0,0,180,
1550000,3,1.6,1.9,4.9,,5.8474,-140.7775,0,0,0,0,0,0,0,0,
1560000,0,0,0,0,,-13.61208,-137.16103999999999,0,0,0,0,0,0,0,0,vehicle.tesla.model3
1560000,1,0,0,0,,-8.99144,-130.15384,0,0,0,0,0,0,0,180,vehicle.audi.etron
1560000,2,1.7,2,6,,4.418320000000001,-133.82584,0,0,0,0,0,0,0,180,
1560000,3,1.6,1.9,4.9,,5.886480000000001,-140.778,0,0,0,0,0,0,0,0,
1570000,0,0,0,0,,-13.51626,-137.16188,0,0,0,0,0,0,0,0,vehicle.tesla.model3
1570000,1,0,0,0,,-9.04818,-130.15348,0,0,0,0,0,0,0,180,vehicle.audi.etron
1570000,2,1.7,2,6,,4.322539999999999,-133.82498,0,0,0,0,0,0,0,180,
1570000,3,1.6,1.9,4.9,,5.925560000000001,-140.7785,0,0,0,0,0,0,0,0,
1580000,0,0,0,0,,-13.420440000000001,-137.16272,0,0,0,0,0,0,0,0,vehicle.tesla.model3
1580000,1,0,0,0,,-9.10492,-130.15312,0,0,0,0,0,0,0,180,vehicle.audi.etron
1580000,2,1.7,2,6,,4.22676,-133.82412,0,0,0,0,0,0,0,180,
1580000,3,1.6,1.9,4.9,,5.964640000000001,-140.779,0,0,0,0,0,0,0,0,
1590000,0,0,0,0,,-13.32462,-137.16356,0,0,0,0,0,0,0,0,vehicle.tesla.model3
1590000,1,0,0,0,,-9.161660000000001,-130.15276,0,0,0,0,0,0,0,180,vehicle.audi.etron
1590000,2,1.7,2,6,,4.130979999999999,-133.82326,0,0,0,0,0,0,0,180,
1590000,3,1.6,1.9,4.9,,6.0037199999999995,-140.7795,0,0,0,0,0,0,0,0,
1600000,0,0,0,0,,-13.228800000000001,-137.1644,0,0,0,0,0,0,0,0,vehicle.tesla.model3
1600000,1,0,0,0,,-9.2184,-130.1524,0,0,0,0,0,0,0,180,vehicle.audi.etron
1600000,2,1.7,2,6,,4.0352,-133.8224,0,0,0,0,0,0,0,180,
1600000,3,1.6,1.9,4.9,,6.0428,-140.78,0,0,0,0,0,0,0,0,
1610000,0,0,0,0,,-13.13298,-137.16524,0,0,0,0,0,0,0,0,vehicle.tesla.model3
1610000,1,0,0,0,,-9.27514,-130.15204,0,0,0,0,0,0,0,180,vehicle.audi.etron
1610000,2,1.7,2,6,,3.93942,-133.82154,0,0,0,0,0,0,0,180,
1610000,3,1.6,1.9,4.9,,6.08188,-140.7805,0,0,0,0,0,0,0,0,
1620000,0,0,0,0,,-13.03716,-137.16608,0,0,0,0,0,0,0,0,vehicle.tesla.model3
1620000,1,0,0,0,,-9.33188,-130.15168,0,0,0,0,0,0,0,180,vehicle.audi.etron
1620000,2,1.7,2,6,,3.8436400000000006,-133.82067999999998,0,0,0,0,0,0,0,180,
1620000,3,1.6,1.9,4.9,,6.12096,-140.781,0,0,0,0,0,0,0,0,
1630000,0,0,0,0,,-12.94134,-137.16692,0,0,0,0,0,0,0,0,vehicle.tesla.model3
1630000,1,0,0,0,,-9.38862,-130.15132,0,0,0,0,0,0,0,180,vehicle.audi.etron
1630000,2,1.7,2,6,,3.7478600000000006,-133.81982,0,0,0,0,0,0,0,180,
1630000,3,1.6,1.9,4.9,,6.16004,-140.7815,0,0,0,0,0,0,0,0,
1640000,0,0,0,0,,-12.845519999999999,-137.16776000000002,0,0,0,0,0,0,0,0,vehicle.tesla.model3
1640000,1,0,0,0,,-9.445359999999999,-130.15096,0,0,0,0,0,0,0,180,vehicle.audi.etron
1640000,2,1.7,2,6,,3.652080000000001,-133.81896,0,0,0,0,0,0,0,180,
1640000,3,1.6,1.9,4.9,,6.199120000000001,-140.782,0,0,0,0,0,0,0,0,
1650000,0,0,0,0,,-12.7497,-137.1686,0,0,0,0,0,0,0,0,vehicle.tesla.model3
1650000,1,0,0,0,,-9.5021,-130.1506,0,0,0,0,0,0,0,180,vehicle.audi.etron
1650000,2,1.7,2,6,,3.556300000000001,-133.8181,0,0,0,0,0,0,0,180,
1650000,3,1.6,1.9,4.9,,6.238200000000001,-140.7825,0,0,0,0,0,0,0,0,
1660000,0,0,0,0,,-12.65388,-137.16944,0,0,0,0,0,0,0,0,vehicle.tesla.model3
1660000,1,0,0,0,,-9.55884,-130.15024,0,0,0,0,0,0,0,180,vehicle.audi.etron
1660000,2,1.7,2,6,,3.460519999999999,-133.81724,0,0,0,0,0,0,0,180,
1660000,3,1.6,1.9,4.9,,6.277279999999999,-140.783,0,0,0,0,0,0,0,0,
1670000,0,0,0,0,,-12.558060000000001,-137.17028000000002,0,0,0,0,0,0,0,0,vehicle.tesla.model3
1670000,1,0,0,0,,-9.61558,-130.14988,0,0,0,0,0,0,0,180,vehicle.audi.etron
1670000,2,1.7,2,6,,3.3647399999999994,-133.81638,0,0,0,0,0,0,0,180,
1670000,3,1.6,1.9,4.9,,6.3163599999999995,-140.7835,0,0,0,0,0,0,0,0,
1680000,0,0,0,0,,-12.46224,-137.17112,0,0,0,0,0,0,0,0,vehicle.tesla.model3
1680000,1,0,0,0,,-9.67232,-130.14952,0,0,0,0,0,0,0,180,vehicle.audi.etron
1680000,2,1.7,2,6,,3.26896,-133.81552,0,0,0,0,0,0,0,180,
1680000,3,1.6,1.9,4.9,,6.35544,-140.784,0,0,0,0,0,0,0,0,
1690000,0,0,0,0,,-12.366420000000002,-137.17196,0,0,0,0,0,0,0,0,vehicle.tesla.model3
1690000,1,0,0,0,,-9.72906,-130.14916,0,0,0,0,0,0,0,180,vehicle.audi.etron
1690000,2,1.7,2,6,,3.17318,-133.81466,0,0,0,0,0,0,0,180,
1690000,3,1.6,1.9,4.9,,6.39452,-140.7845,0,0,0,0,0,0,0,0,
1700000,0,0,0,0,,-12.2706,-137.17280000000002,0,0,0,0,0,0,0,0,vehicle.tesla.model3
1700000,1,0,0,0,,-9.7858,-130.1488,0,0,0,0,0,0,0,180,vehicle.audi.etron
1700000,2,1.7,2,6,,3.0774000000000004,-133.8138,0,0,0,0,0,0,0,180,
1700000,3,1.6,1.9,4.9,,6.4336,-140.785,0,0,0,0,0,0,0,0,
1710000,0,0,0,0,,-12.17478,-137.17364,0,0,0,0,0,0,0,0,vehicle.tesla.model3
1710000,1,0,0,0,,-9.84254,-130.14844,0,0,0,0,0,0,0,180,vehicle.audi.etron
1710000,2,1.7,2,6,,2.9816200000000004,-133.81294,0,0,0,0,0,0,0,180,
1710000,3,1.6,1.9,4.9,,6.47268,-140.78549999999998,0,0,0,0,0,0,0,0,
1720000,0,0,0,0,,-12.07896,-137.17448000000002,0,0,0,0,0,0,0,0,vehicle.tesla.model3
1720000,1,0,0,0,,-9.899280000000001,-130.14808000000002,0,0,0,0,0,0,0,180,vehicle.audi.etron
1720000,2,1.7,2,6,,2.885840000000001,-133.81208,0,0,0,0,0,0,0,180,
1720000,3,1.6,1.9,4.9,,6.511760000000001,-140.786,0,0,0,0,0,0,0,0,
1730000,0,0,0,0,,-11.98314,-137.17532,0,0,0,0,0,0,0,0,vehicle.tesla.model3
1730000,1,0,0,0,,-9.95602,-130.14772000000002,0,0,0,0,0,0,0,180,vehicle.audi.etron
1730000,2,1.7,2,6,,2.790060000000001,-133.81122,0,0,0,0,0,0,0,180,
1730000,3,1.6,1.9,4.9,,6.55084,-140.7865,0,0,0,0,0,0,0,0,
1740000,0,0,0,0,,-11.88732,-137.17616,0,0,0,0,0,0,0,0,vehicle.tesla.model3
1740000,1,0,0,0,,-10.01276,-130.14736000000002,0,0,0,0,0,0,0,180,vehicle.audi.etron
1740000,2,1.7,2,6,,2.6942800000000013,-133.81036,0,0,0,0,0,0,0,180,
1740000,3,1.6,1.9,4.9,,6.589919999999999,-140.787,0,0,0,0,0,0,0,0,
1750000,0,0,0,0,,-11.791500000000001,-137.17700000000002,0,0,0,0,0,0,0,0,vehicle.tesla.model3
1750000,1,0,0,0,,-10.069500000000001,-130.14700000000002,0,0,0,0,0,0,0,180,vehicle.audi.etron
1750000,2,1.7,2,6,,2.598499999999999,-133.8095,0,0,0,0,0,0,0,180,
1750000,3,1.6,1.9,4.9,,6.629,-140.7875,0,0,0,0,0,0,0,0,
1760000,0,0,0,0,,-11.69568,-137.17784,0,0,0,0,0,0,0,0,vehicle.tesla.model3
1760000,1,0,0,0,,-10.126240000000001,-130.14664000000002,0,0,0,0,0,0,0,180,vehicle.audi.etron
1760000,2,1.7,2,6,,2.5027199999999996,-133.80864,0,0,0,0,0,0,0,180,
1760000,3,1.6,1.9,4.9,,6.66808,-140.78799999999998,0,0,0,0,0,0,0,0,
1770000,0,0,0,0,,-11.599860000000001,-137.17868,0,0,0,0,0,0,0,0,vehicle.tesla.model3
1770000,1,0,0,0,,-10.18298,-130.14628000000002,0,0,0,0,0,0,0,180,vehicle.audi.etron
1770000,2,1.7,2,6,,2.4069399999999996,-133.80778,0,0,0,0,0,0,0,180,
1770000,3,1.6,1.9,4.9,,6.70716,-140.7885,0,0,0,0,0,0,0,0,
1780000,0,0,0,0,,-11.50404,-137.17952,0,0,0,0,0,0,0,0,vehicle.tesla.model3
1780000,1,0,0,0,,-10.23972,-130.14592000000002,0,0,0,0,0,0,0,180,vehicle.audi.etron
1780000,2,1.7,2,6,,2.31116,-133.80692,0,0,0,0,0,0,0,180,
1780000,3,1.6,1.9,4.9,,6.74624,-140.789,0,0,0,0,0,0,0,0,
1790000,0,0,0,0,,-11.408219999999998,-137.18036,0,0,0,0,0,0,0,0,vehicle.tesla.model3
1790000,1,0,0,0,,-10.29646,-130.14556000000002,0,0,0,0,0,0,0,180,vehicle.audi.etron
1790000,2,1.7,2,6,,2.21538,-133.80606,0,0,0,0,0,0,0,180,
1790000,3,1.6,1.9,4.9,,6.7853200000000005,-140.7895,0,0,0,0,0,0,0,0,
1800000,0,0,0,0,,-11.3124,-137.18120000000002,0,0,0,0,0,0,0,0,vehicle.tesla.model3
1800000,1,0,0,0,,-10.353200000000001,-130.14520000000002,0,0,0,0,0,0,0,180,vehicle.audi.etron
1800000,2,1.7,2,6,,2.1196000000000006,-133.8052,0,0,0,0,0,0,0,180,
1800000,3,1.6,1.9,4.9,,6.824400000000001,-140.79,0,0,0,0,0,0,0,0,
1810000,0,0,0,0,,-11.216579999999999,-137.18204,0,0,0,0,0,0,0,0,vehicle.tesla.model3
1810000,1,0,0,0,,-10.409939999999999,-130.14484000000002,0,0,0,0,0,0,0,180,vehicle.audi.etron
1810000,2,1.7,2,6,,2.0238200000000006,-133.80434,0,0,0,0,0,0,0,180,
1810000,3,1.6,1.9,4.9,,6.86348,-140.7905,0,0,0,0,0,0,0,0,
1820000,0,0,0,0,,-11.12076,-137.18288,0,0,0,0,0,0,0,0,vehicle.tesla.model3
1820000,1,0,0,0,,-10.466679999999998,-130.14448000000002,0,0,0,0,0,0,0,180,vehicle.audi.etron
1820000,2,1.7,2,6,,1.9280400000000009,-133.80348,0,0,0,0,0,0,0,180,
1820000,3,1.6,1.9,4.9,,6.90256,-140.791,0,0,0,0,0,0,0,0,
1830000,0,0,0,0,,-11.024939999999999,-137.18372,0,0,0,0,0,0,0,0,vehicle.tesla.model3
1830000,1,0,0,0,,-10.523420000000002,-130.14412000000002,0,0,0,0,0,0,0,180,vehicle.audi.etron
1830000,2,1.7,2,6,,1.832260000000001,-133.80262000000002,0,0,0,0,0,0,0,180,
1830000,3,1.6,1.9,4.9,,6.94164,-140.7915,0,0,0,0,0,0,0,0,
1840000,0,0,0,0,,-10.929120000000001,-137.18456,0,0,0,0,0,0,0,0,vehicle.tesla.model3
1840000,1,0,0,0,,-10.580160000000001,-130.14376000000001,0,0,0,0,0,0,0,180,vehicle.audi.etron
1840000,2,1.7,2,6,,1.7364799999999991,-133.80176,0,0,0,0,0,0,0,180,
1840000,3,1.6,1.9,4.9,,6.98072,-140.792,0,0,0,0,0,0,0,0,
1850000,0,0,0,0,,-10.8333,-137.18540000000002,0,0,0,0,0,0,0,0,vehicle.tesla.model3
1850000,1,0,0,0,,-10.6369,-130.1434,0,0,0,0,0,0,0,180,vehicle.audi.etron
1850000,2,1.7,2,6,,1.6406999999999994,-133.8009,0,0,0,0,0,0,0,180,
1850000,3,1.6,1.9,4.9,,7.0198,-140.7925,0,0,0,0,0,0,0,0,
1860000,0,0,0,0,,-10.737480000000001,-137.18624,0,0,0,0,0,0,0,0,vehicle.tesla.model3
1860000,1,0,0,0,,-10.69364,-130.14304,0,0,0,0,0,0,0,180,vehicle.audi.etron
1860000,2,1.7,2,6,,1.5449199999999996,-133.80004000000002,0,0,0,0,0,0,0,180,
1860000,3,1.6,1.9,4.9,,7.05888,-140.793,0,0,0,0,0,0,0,0,
1870000,0,0,0,0,,-10.64166,-137.18708,0,0,0,0,0,0,0,0,vehicle.tesla.model3
1870000,1,0,0,0,,-10.75038,-130.14268,0,0,0,0,0,0,0,180,vehicle.audi.etron
1870000,2,1.7,2,6,,1.4491399999999999,-133.79918,0,0,0,0,0,0,0,180,
1870000,3,1.6,1.9,4.9,,7.0979600000000005,-140.7935,0,0,0,0,0,0,0,0,
1880000,0,0,0,0,,-10.54584,-137.18792,0,0,0,0,0,0,0,0,vehicle.tesla.model3
1880000,1,0,0,0,,-10.80712,-130.14232,0,0,0,0,0,0,0,180,vehicle.audi.etron
1880000,2,1.7,2,6,,1.3533600000000001,-133.79832000000002,0,0,0,0,0,0,0,180,
1880000,3,1.6,1.9,4.9,,7.13704,-140.794,0,0,0,0,0,0,0,0,
1890000,0,0,0,0,,-10.45002,-137.18876,0,0,0,0,0,0,0,0,vehicle.tesla.model3
1890000,1,0,0,0,,-10.86386,-130.14196,0,0,0,0,0,0,0,180,vehicle.audi.etron
1890000,2,1.7,2,6,,1.2575800000000004,-133.79746,0,0,0,0,0,0,0,180,
1890000,3,1.6,1.9,4.9,,7.17612,-140.7945,0,0,0,0,0,0,0,0,
1900000,0,0,0,0,,-10.3542,-137.18959999999998,0,0,0,0,0,0,0,0,vehicle.tesla.model3
1900000,1,0,0,0,,-10.9206,-130.1416,0,0,0,0,0,0,0,180,vehicle.audi.etron
1900000,2,1.7,2,6,,1.1618000000000006,-133.7966,0,0,0,0,0,0,0,180,
1900000,3,1.6,1.9,4.9,,7.2152,-140.79500000000002,0,0,0,0,0,0,0,0,
1910000,0,0,0,0,,-10.25838,-137.19044,0,0,0,0,0,0,0,0,vehicle.tesla.model3
1910000,1,0,0,0,,-10.97734,-130.14124,0,0,0,0,0,0,0,180,vehicle.audi.etron
1910000,2,1.7,2,6,,1.0660200000000009,-133.79574,0,0,0,0,0,0,0,180,
1910000,3,1.6,1.9,4.9,,7.2542800000000005,-140.7955,0,0,0,0,0,0,0,0,
1920000,0,0,0,0,,-10.162560000000001,-137.19128,0,0,0,0,0,0,0,0,vehicle.tesla.model3
1920000,1,0,0,0,,-11.03408,-130.14088,0,0,0,0,0,0,0,180,vehicle.audi.etron
1920000,2,1.7,2,6,,0.9702399999999989,-133.79488,0,0,0,0,0,0,0,180,
1920000,3,1.6,1.9,4.9,,7.29336,-140.79600000000002,0,0,0,0,0,0,0,0,
1930000,0,0,0,0,,-10.06674,-137.19212,0,0,0,0,0,0,0,0,vehicle.tesla.model3
1930000,1,0,0,0,,-11.09082,-130.14052,0,0,0,0,0,0,0,180,vehicle.audi.etron
1930000,2,1.7,2,6,,0.8744599999999991,-133.79402,0,0,0,0,0,0,0,180,
1930000,3,1.6,1.9,4.9,,7.33244,-140.7965,0,0,0,0,0,0,0,0,
1940000,0,0,0,0,,-9.970920000000001,-137.19296,0,0,0,0,0,0,0,0,vehicle.tesla.model3
1940000,1,0,0,0,,-11.14756,-130.14016,0,0,0,0,0,0,0,180,vehicle.audi.etron
1940000,2,1.7,2,6,,0.7786799999999994,-133.79316,0,0,0,0,0,0,0,180,
1940000,3,1.6,1.9,4.9,,7.37152,-140.797,0,0,0,0,0,0,0,0,
1950000,0,0,0,0,,-9.8751,-137.19379999999998,0,0,0,0,0,0,0,0,vehicle.tesla.model3
1950000,1,0,0,0,,-11.204300000000002,-130.1398,0,0,0,0,0,0,0,180,vehicle.audi.etron
1950000,2,1.7,2,6,,0.6828999999999996,-133.7923,0,0,0,0,0,0,0,180,
1950000,3,1.6,1.9,4.9,,7.4106,-140.7975,0,0,0,0,0,0,0,0,
1960000,0,0,0,0,,-9.779280000000002,-137.19464,0,0,0,0,0,0,0,0,vehicle.tesla.model3
1960000,1,0,0,0,,-11.261040000000001,-130.13944,0,0,0,0,0,0,0,180,vehicle.audi.etron
1960000,2,1.7,2,6,,0.5871199999999999,-133.79144,0,0,0,0,0,0,0,180,
1960000,3,1.6,1.9,4.9,,7.44968,-140.798,0,0,0,0,0,0,0,0,
1970000,0,0,0,0,,-9.68346,-137.19548,0,0,0,0,0,0,0,0,vehicle.tesla.model3
1970000,1,0,0,0,,-11.31778,-130.13908,0,0,0,0,0,0,0,180,vehicle.audi.etron
1970000,2,1.7,2,6,,0.49134000000000017,-133.79058,0,0,0,0,0,0,0,180,
1970000,3,1.6,1.9,4.9,,7.48876,-140.79850000000002,0,0,0,0,0,0,0,0,
1980000,0,0,0,0,,-9.587639999999999,-137.19632,0,0,0,0,0,0,0,0,vehicle.tesla.model3
1980000,1,0,0,0,,-11.37452,-130.13872,0,0,0,0,0,0,0,180,vehicle.audi.etron
1980000,2,1.7,2,6,,0.3955600000000004,-133.78972,0,0,0,0,0,0,0,180,
1980000,3,1.6,1.9,4.9,,7.52784,-140.799,0,0,0,0,0,0,0,0,
1990000,0,0,0,0,,-9.49182,-137.19716,0,0,0,0,0,0,0,0,vehicle.tesla.model3
1990000,1,0,0,0,,-11.43126,-130.13836,0,0,0,0,0,0,0,180,vehicle.audi.etron
1990000,2,1.7,2,6,,0.29978000000000066,-133.78886,0,0,0,0,0,0,0,180,
1990000,3,1.6,1.9,4.9,,7.5669200000000005,-140.79950000000002,0,0,0,0,0,0,0,0,
2000000,0,0,0,0,,-9.395999999999999,-137.198,0,0,0,0,0,0,0,0,vehicle.tesla.model3
2000000,1,0,0,0,,-11.488,-130.138,0,0,0,0,0,0,0,180,vehicle.audi.etron
2000000,2,1.7,2,6,,0.2040000000000009,-133.78799999999998,0,0,0,0,0,0,0,180,
2000000,3,1.6,1.9,4.9,,7.606000000000001,-140.8,0,0,0,0,0,0,0,0,
2010000,0,0,0,0,,-9.300180000000001,-137.19884,0,0,0,0,0,0,0,0,vehicle.tesla.model3
2010000,1,0,0,0,,-11.54474,-130.13764,0,0,0,0,0,0,0,180,vehicle.audi.etron
2010000,2,1.7,2,6,,0.10821999999999889,-133.78714,0,0,0,0,0,0,0,180,
2010000,3,1.6,1.9,4.9,,7.64508,-140.8005,0,0,0,0,0,0,0,0,
2020000,0,0,0,0,,-9.20436,-137.19968,0,0,0,0,0,0,0,0,vehicle.tesla.model3
2020000,1,0,0,0,,-11.601479999999999,-130.13728,0,0,0,0,0,0,0,180,vehicle.audi.etron
2020000,2,1.7,2,6,,0.012439999999999146,-133.78628,0,0,0,0,0,0,0,180,
2020000,3,1.6,1.9,4.9,,7.68416,-140.80100000000002,0,0,0,0,0,0,0,0,
2030000,0,0,0,0,,-9.108540000000001,-137.20052,0,0,0,0,0,0,0,0,vehicle.tesla.model3
2030000,1,0,0,0,,-11.658219999999998,-130.13692,0,0,0,0,0,0,0,180,vehicle.audi.etron
2030000,2,1.7,2,6,,-0.08334000000000061,-133.78542,0,0,0,0,0,0,0,180,
2030000,3,1.6,1.9,4.9,,7.72324,-140.8015,0,0,0,0,0,0,0,0,
2040000,0,0,0,0,,-9.01272,-137.20136,0,0,0,0,0,0,0,0,vehicle.tesla.model3
2040000,1,0,0,0,,-11.714960000000001,-130.13656,0,0,0,0,0,0,0,180,vehicle.audi.etron
2040000,2,1.7,2,6,,-0.17912000000000036,-133.78456,0,0,0,0,0,0,0,180,
2040000,3,1.6,1.9,4.9,,7.76232,-140.80200000000002,0,0,0,0,0,0,0,0,
2050000,0,0,0,0,,-8.9169,-137.2022,0,0,0,0,0,0,0,0,vehicle.tesla.model3
2050000,1,0,0,0,,-11.771700000000001,-130.1362,0,0,0,0,0,0,0,180,vehicle.audi.etron
2050000,2,1.7,2,6,,-0.2749000000000001,-133.7837,0,0,0,0,0,0,0,180,
2050000,3,1.6,1.9,4.9,,7.8014,-140.8025,0,0,0,0,0,0,0,0,
2060000,0,0,0,0,,-8.82108,-137.20304000000002,0,0,0,0,0,0,0,0,vehicle.tesla.model3
2060000,1,0,0,0,,-11.82844,-130.13584,0,0,0,0,0,0,0,180,vehicle.audi.etron
2060000,2,1.7,2,6,,-0.37067999999999984,-133.78284,0,0,0,0,0,0,0,180,
2060000,3,1.6,1.9,4.9,,7.84048,-140.803,0,0,0,0,0,0,0,0,
2070000,0,0,0,0,,-8.72526,-137.20388,0,0,0,0,0,0,0,0,vehicle.tesla.model3
2070000,1,0,0,0,,-11.88518,-130.13548,0,0,0,0,0,0,0,180,vehicle.audi.etron
2070000,2,1.7,2,6,,-0.4664599999999996,-133.78198,0,0,0,0,0,0,0,180,
2070000,3,1.6,1.9,4.9,,7.879560000000001,-140.8035,0,0,0,0,0,0,0,0,
2080000,0,0,0,0,,-8.62944,-137.20472,0,0,0,0,0,0,0,0,vehicle.tesla.model3
2080000,1,0,0,0,,-11.94192,-130.13512,0,0,0,0,0,0,0,180,vehicle.audi.etron
2080000,2,1.7,2,6,,-0.5622399999999993,-133.78112,0,0,0,0,0,0,0,180,
2080000,3,1.6,1.9,4.9,,7.918640000000001,-140.804,0,0,0,0,0,0,0,0,
2090000,0,0,0,0,,-8.53362,-137.20556000000002,0,0,0,0,0,0,0,0,vehicle.tesla.model3
2090000,1,0,0,0,,-11.998660000000001,-130.13476,0,0,0,0,0,0,0,180,vehicle.audi.etron
